11303.81697, 3,   0.220, -0.755, 10.175, 4,  -0.963, -0.025, -0.023, 5,  -2.080,-20.765,  8.340
11303.83101, 3,   0.128, -0.843, 10.181, 4,  -0.977, -0.072, -0.023, 5,  -1.911,-21.027,  8.134
11303.84834, 3,   0.121, -1.091, 10.137, 4,  -1.044, -0.108, -0.046, 5,  -1.949,-21.214,  7.927
11303.86620, 3,   0.445, -1.425,  9.813, 4,  -1.161, -0.134, -0.078, 5,  -1.930,-21.458,  7.684
11303.87990, 3,   0.370, -1.572,  9.631, 4,  -1.150, -0.065, -0.056, 5,  -1.818,-21.627,  7.440
11303.89629, 3,   0.241, -1.711,  9.499, 4,  -1.111,  0.032, -0.024, 5,  -1.893,-21.702,  7.178
11303.91039, 3,   0.297, -1.888,  9.659, 4,  -1.007,  0.066,  0.021, 5,  -1.893,-21.777,  6.840
11303.92586, 3,   0.333, -1.987,  9.776, 4,  -0.956,  0.028,  0.027, 5,  -1.968,-22.076,  6.522
11303.93935, 3,   0.362, -2.081,  9.843, 4,  -0.864, -0.031,  0.042, 5,  -1.968,-22.208,  6.091
11303.95397, 3,   0.330, -2.218, 10.084, 4,  -0.824, -0.063,  0.041, 5,  -2.080,-22.395,  5.697
11303.96840, 3,   0.260, -2.313,  9.892, 4,  -0.806, -0.072,  0.038, 5,  -1.968,-22.620,  5.397
11303.98296, 3,   0.174, -2.365,  9.673, 4,  -0.829, -0.016,  0.026, 5,  -1.930,-22.788,  5.041
11303.99626, 3,   0.129, -2.440,  9.634, 4,  -0.826, -0.005,  0.009, 5,  -1.911,-22.957,  4.760
11304.00960, 3,   0.328, -2.701,  9.662, 4,  -0.808,  0.013, -0.016, 5,  -1.930,-23.088,  4.535
11304.02565, 3,   0.320, -2.764,  9.637, 4,  -0.784,  0.023, -0.027, 5,  -1.968,-23.126,  4.217
11304.03926, 3,   0.339, -2.789,  9.595, 4,  -0.764, -0.035, -0.032, 5,  -1.949,-23.238,  3.861
11304.06194, 3,   0.250, -3.050,  9.779, 4,  -0.763, -0.072, -0.035, 5,  -1.930,-23.426,  3.598
11304.07652, 3,   0.175, -3.179,  9.801, 4,  -0.808, -0.075, -0.020, 5,  -1.780,-23.407,  3.317
11304.09059, 3,   0.164, -3.245,  9.536, 4,  -0.864, -0.043, -0.016, 5,  -1.762,-23.519,  2.942
11304.10628, 3,   0.178, -3.328,  9.307, 4,  -0.945, -0.024, -0.023, 5,  -1.705,-23.557,  2.642
11304.11952, 3,   0.297, -3.531,  9.287, 4,  -0.935, -0.046, -0.040, 5,  -1.743,-23.594,  2.268
11304.13606, 3,   0.370, -3.683,  9.438, 4,  -0.916, -0.080, -0.051, 5,  -1.649,-23.726,  1.855
11304.14958, 3,   0.438, -3.824,  9.500, 4,  -0.947, -0.102, -0.024, 5,  -1.630,-23.894,  1.555
11304.16594, 3,   0.316, -3.985,  9.454, 4,  -0.991, -0.111, -0.013, 5,  -1.518,-23.913,  1.218
11304.18108, 3,   0.391, -4.104,  9.270, 4,  -1.032, -0.097, -0.016, 5,  -1.443,-23.857,  0.900
